"","bedrnavn","bedrnr","opprdato","type","fylke","COVID"
"3017","ÅHLÉN INVEST AS","915331424","2021-01-19","Konkursåpning","Østfold","Under"
"3018","ÅRE NORGE AS","913843452","2020-04-27","Konkursåpning","Østfold","Under"
"3019","1ROM ENTREPRENØR AS","826908912","2023-02-28","Konkursåpning","Akershus","Under"
"3020","24 7 BYGG AS","925678635","2022-07-21","Konkursåpning","Akershus","Under"
"3021","2K ENTREPRENØR AS","919854855","2024-02-07","Konkursåpning","Akershus","Etter"
"3022","3 NORGE AS","922767114","2020-11-12","Konkursåpning","Akershus","Under"
"3023","3260BEVERAGES AS","923244808","2023-10-25","Konkursåpning","Akershus","Etter"
"3024","3P MONTASJE AS","925012181","2023-07-17","Konkursåpning","Akershus","Etter"
"3025","4 BOARDS AS","922330565","2023-11-27","Konkursåpning","Akershus","Etter"
"3026","4DEG AS","926367781","2023-09-26","Konkursåpning","Akershus","Etter"
"3027","4LABBER OG 1HALE AS","914241774","2023-06-19","Konkursåpning","Akershus","Etter"
"3028","55 TRADE AS","998920434","2022-12-14","Konkursåpning","Akershus","Under"
"3029","8 DONT GIVE UP 8 INVEST","924291249","2022-10-11","Konkursåpning","Akershus","Under"
"3030","A B ELEKTRO TJENESTER AS","919788488","2024-02-22","Konkursåpning","Akershus","Etter"
"3031","A J PARKETT AS","916898401","2021-08-19","Konkursåpning","Akershus","Under"
"3032","A K WESTRENG MASKIN AS","922385785","2022-06-13","Konkursåpning","Akershus","Under"
"3033","A L BYGG AS","925310743","2023-02-16","Konkursåpning","Akershus","Under"
"3034","A T BYGG AS","921493290","2020-12-16","Konkursåpning","Akershus","Under"
"3035","A-K MASKINER AS","946468037","2022-06-09","Konkursåpning","Akershus","Under"
"3036","A1 BYGG OG INTERIØR AS","998883016","2022-05-27","Konkursåpning","Akershus","Under"
"3037","AAS BILBUTIKK AUTO AS","827536962","2024-01-31","Konkursåpning","Akershus","Etter"
"3038","AAS KVALITET AS","922698546","2023-09-28","Konkursåpning","Akershus","Etter"
"3039","AB MALERSERVICE AS","924530715","2022-11-10","Konkursåpning","Akershus","Under"
"3040","ABC 2030 AS","922269416","2021-10-14","Konkursåpning","Akershus","Under"
"3041","ABC BYGGETJENESTER AS","915338267","2021-03-03","Konkursåpning","Akershus","Under"
"3042","ABGM AS","823039522","2020-12-17","Konkursåpning","Akershus","Under"
"3043","ABKVALITETSBYGG AS","926051199","2022-12-23","Konkursåpning","Akershus","Under"
"3044","ABRAHAMSEN AUDIO AS","819330212","2022-08-26","Konkursåpning","Akershus","Under"
"3045","ADAPTIK AS","927534614","2023-01-23","Konkursåpning","Akershus","Under"
"3046","ADMAR BYGG OG GRAVESERVICE AS","920900240","2023-02-09","Konkursåpning","Akershus","Under"
"3047","ADOREHUS AS","921862105","2021-10-19","Konkursåpning","Akershus","Under"
"3048","AESTHETIC CLINIC NORWAY AS","922148414","2022-09-01","Konkursåpning","Akershus","Under"
"3049","AFT110 AS","912797368","2021-10-12","Konkursåpning","Akershus","Under"
"3050","AGENO AS","921063385","2021-11-10","Konkursåpning","Akershus","Under"
"3051","AGENTRA","926681478","2022-09-26","Konkursåpning","Akershus","Under"
"3052","AGI CONSULTING AS","925436712","2023-10-25","Konkursåpning","Akershus","Etter"
"3053","AGI GLOBAL LOGISTICS AS","922183473","2023-12-20","Konkursåpning","Akershus","Etter"
"3054","AGRO ANLEGG AS","986314423","2022-03-22","Konkursåpning","Akershus","Under"
"3055","AHN SERVICE AS","920670229","2023-03-15","Konkursåpning","Akershus","Under"
"3056","AIRPORT INVEST AS","819559252","2023-04-26","Endring av kunngjøring fra Konkursregisteret","Akershus","Under"
"3057","AIRPORT INVEST AS","819559252","2023-04-25","Endring av kunngjøring fra Konkursregisteret","Akershus","Under"
"3058","AIRWING AS","886439482","2023-02-09","Konkursåpning","Akershus","Under"
"3059","AK MOEN HOLDING AS","926335421","2024-01-02","Konkursåpning","Akershus","Etter"
"3060","AKERSHUS BOLIG & UTVIKLING AS","917462607","2020-09-02","Konkursåpning","Akershus","Under"
"3061","AKERSHUS BRØYTESERVICE AS","924293500","2024-03-21","Konkursåpning","Akershus","Etter"
"3062","AKERSHUS BÅTSERVICE AS","919912049","2020-12-17","Konkursåpning","Akershus","Under"
"3063","AKERSHUS CATERING AS","996713792","2024-01-11","Konkursåpning","Akershus","Etter"
"3064","AKERSHUS SPRENGE & GRAVESERVICE AS","919952008","2022-07-25","Konkursåpning","Akershus","Under"
"3065","AKONTOR AS","923219560","2022-03-25","Konkursåpning","Akershus","Under"
"3066","AKSA MALER AS","921045670","2019-12-17","Konkursåpning","Akershus","Før"
"3067","AKSEPT AS","992675527","2022-03-01","Konkursåpning","Akershus","Under"
"3068","AKSJESELSKAPET SLATER CONSULTING","918595147","2024-01-29","Konkursåpning","Akershus","Etter"
"3069","AKT BYGGVURDERING AS","919635878","2023-07-03","Konkursåpning","Akershus","Etter"
"3070","AKTIV EIENDOMSBYGG AS","912170748","2019-06-11","Konkursåpning","Akershus","Før"
"3071","AKTIV HJELPEMIDLER AS","980920054","2021-09-14","Konkursåpning","Akershus","Under"
"3072","AKTIV3 BYGG AS","927388499","2024-02-07","Konkursåpning","Akershus","Etter"
"3073","AKTIVMARIN AS","987259981","2024-02-20","Konkursåpning","Akershus","Etter"
"3074","AKUPUNKTUR OG HELSE AS","997363922","2024-02-09","Konkursåpning","Akershus","Etter"
"3075","ALBNOR BYGG AS","918433295","2022-09-19","Konkursåpning","Akershus","Under"
"3076","ALBRECHTSEN AS","991694595","2021-04-13","Konkursåpning","Akershus","Under"
"3077","ALCANTARAS FRISØR AS","827520012","2023-06-16","Konkursåpning","Akershus","Etter"
"3078","ALEX 77 TRANSPORT AS","819639612","2021-08-24","Konkursåpning","Akershus","Under"
"3079","ALEX BYGG AS","927858916","2023-06-14","Konkursåpning","Akershus","Etter"
"3080","ALEX BYGG AS","916030207","2021-12-03","Konkursåpning","Akershus","Under"
"3081","ALEX SERVICE AS","924739207","2022-11-04","Konkursåpning","Akershus","Under"
"3082","ALEX VEISERVICE AS","928518515","2023-07-19","Konkursåpning","Akershus","Etter"
"3083","ALFA ELEMENT AS","926724339","2024-02-28","Konkursåpning","Akershus","Etter"
"3084","ALFA PROSJEKT AS","917677344","2020-09-07","Konkursåpning","Akershus","Under"
"3085","ALFA REISER AS","997941993","2023-02-16","Konkursåpning","Akershus","Under"
"3086","ALFADAK AS","923341943","2021-10-19","Konkursåpning","Akershus","Under"
"3087","ALG REISER AS","979337914","2023-02-01","Konkursåpning","Akershus","Under"
"3088","ALHAYEK AS","920903479","2022-02-16","Konkursåpning","Akershus","Under"
"3089","ALLES GLADE SNEKKER AS","826476982","2023-09-27","Konkursåpning","Akershus","Etter"
"3090","ALLGO II AS","917094837","2020-10-26","Konkursåpning","Akershus","Under"
"3091","ALLVA AS","919161493","2023-06-21","Konkursåpning","Akershus","Etter"
"3092","ALPAKKA BYGG AS","929434625","2023-09-26","Konkursåpning","Akershus","Etter"
"3093","ALPHA BYGG OG INTERIØR DESIGN AS","917338485","2023-11-07","Konkursåpning","Akershus","Etter"
"3094","ALPHABETA AS","919373482","2021-07-02","Konkursåpning","Akershus","Under"
"3095","ALT AS","918041451","2021-11-09","Konkursåpning","Akershus","Under"
"3096","ALT ELEKTRO AS","823577362","2021-10-29","Endring av kunngjøring fra Konkursregisteret","Akershus","Under"
"3097","ALT ELEKTRO AS","823577362","2021-10-28","Konkursåpning","Akershus","Under"
"3098","ALT OM BYGG AS","922723842","2021-06-14","Konkursåpning","Akershus","Under"
"3099","ALTITUDE ASKER AS","917628874","2021-05-11","Konkursåpning","Akershus","Under"
"3100","ALVAREZ MORALES AS","922021163","2021-06-04","Konkursåpning","Akershus","Under"
"3101","AM PREFAB BYGG AS","923310142","2021-11-29","Konkursåpning","Akershus","Under"
"3102","AMENOR AS","921464053","2023-03-17","Konkursåpning","Akershus","Under"
"3103","AMF BYGG HUS AS","821480302","2020-08-10","Konkursåpning","Akershus","Under"
"3104","AMFIBO ENTREPRENØR AS","918316795","2022-09-20","Konkursåpning","Akershus","Under"
"3105","AMONA AS","920000975","2020-12-18","Konkursåpning","Akershus","Under"
"3106","AMOUR AS","919928719","2023-09-05","Konkursåpning","Akershus","Etter"
"3107","AMTRUCKS AS","914191319","2022-06-21","Konkursåpning","Akershus","Under"
"3108","AMWO NORGE, FILIAL AV AMWO APS (DANMARK)","912997995","2017-07-31","Konkursåpning i hjemlandet","Akershus","Før"
"3109","ANNE-BRITH AS","920567959","2021-02-18","Konkursåpning","Akershus","Under"
"3110","ANNES VERDEN AS","924393769","2023-10-26","Konkursåpning","Akershus","Etter"
"3111","ANNO 1793 AS","915331459","2020-01-02","Konkursåpning","Akershus","Før"
"3112","ANWAR ENTERPRISE AS","921594925","2021-04-29","Konkursåpning","Akershus","Under"
"3113","APHRU GROUP AS","999228747","2021-11-23","Konkursåpning","Akershus","Under"
"3114","APHRU GROUP RETAIL AS","813985632","2021-09-22","Konkursåpning","Akershus","Under"
"3115","AR VEDLIKEHOLD AS","994230786","2023-03-31","Konkursåpning","Akershus","Under"
"3116","ARBEIDS PRO AS","925590398","2022-11-29","Konkursåpning","Akershus","Under"
"3117","ARCH&TIMBER AS","919581352","2023-05-09","Konkursåpning","Akershus","Etter"
"3118","AREA GLOBAL NORWAY AS","926858858","2023-12-19","Konkursåpning","Akershus","Etter"
"3119","ARIEL FOTO AS","952217216","2020-06-15","Konkursåpning","Akershus","Under"
"3120","ARKEL ROMERIKE AS","984211392","2023-06-15","Konkursåpning","Akershus","Etter"
"3121","ARMANI BYGGENTREPRENØR AS","921569122","2022-10-03","Konkursåpning","Akershus","Under"
"3122","AROMATIC FOODS AS","926454285","2024-02-20","Konkursåpning","Akershus","Etter"
"3123","ARPI AS","985730725","2022-10-19","Konkursåpning","Akershus","Under"
"3124","ARROWHEAD FOODS AS","821516862","2023-05-23","Konkursåpning","Akershus","Etter"
"3125","ART ICA BYGG AS","919634189","2021-03-01","Konkursåpning","Akershus","Under"
"3126","ASK HUS AS","928775321","2024-02-01","Konkursåpning","Akershus","Etter"
"3127","ASKELADDEN AKTIVITETSSENTER STI","993432083","2022-11-04","Konkursåpning","Akershus","Under"
"3128","ASKER BYGGSERVICE AS","919566256","2023-05-10","Endring av kunngjøring fra Konkursregisteret","Akershus","Etter"
"3129","ASKER BYGGSERVICE AS","919566256","2023-05-09","Konkursåpning","Akershus","Etter"
"3130","ASKER BÅTSERVICE AS","986274936","2022-08-11","Konkursåpning","Akershus","Under"
"3131","ASKER FRUKT & GRØNT AS","997733533","2021-05-12","Konkursåpning","Akershus","Under"
"3132","ASKER GÅRD BARNEHAGE AS","991443576","2020-08-27","Konkursåpning","Akershus","Under"
"3133","ASKER KROEN AS","947710478","2024-01-03","Konkursåpning","Akershus","Etter"
"3134","ASKER MURBYGG AS","990442045","2024-01-30","Konkursåpning","Akershus","Etter"
"3135","ASKER OG BÆRUM PROSJEKT AS","990760039","2024-02-01","Konkursåpning","Akershus","Etter"
"3136","ASKER RØRLEGGERBEDRIFT AS","916574304","2022-11-28","Endring av kunngjøring fra Konkursregisteret","Akershus","Under"
"3137","ASKER RØRLEGGERBEDRIFT AS","916574304","2022-10-20","Konkursåpning","Akershus","Under"
"3138","ASKER RØRSERVICE AS","929939840","2024-02-06","Konkursåpning","Akershus","Etter"
"3139","ASKER TORG AS","923620532","2023-01-19","Konkursåpning","Akershus","Under"
"3140","ASKHUS AS","921548745","2022-02-03","Konkursåpning","Akershus","Under"
"3141","ASLAKSEN BYGG OG MASKINTEKNIKK AS","911905507","2023-10-30","Konkursåpning","Akershus","Etter"
"3142","ASSEMBLE PROSJEKT AS","919425377","2024-02-19","Konkursåpning","Akershus","Etter"
"3143","AT BYGGESERVICE AS","929737709","2023-04-25","Konkursåpning","Akershus","Under"
"3144","ATINE AS","915941338","2022-12-06","Konkursåpning","Akershus","Under"
"3145","ATLANTERFISK AS","920962661","2021-02-03","Konkursåpning","Akershus","Under"
"3146","AUDIENS NORGE AS","895282502","2022-06-23","Konkursåpning","Akershus","Under"
"3147","AULI HÅNDVERKSERVICE AS","923395539","2022-04-11","Konkursåpning","Akershus","Under"
"3148","AUR BLOMSTERBINDERI AS","925255351","2022-10-26","Konkursåpning","Akershus","Under"
"3149","AUTO CONSULTING AS","916211198","2024-01-12","Konkursåpning","Akershus","Etter"
"3150","AUTO LUX AS","925060259","2022-12-01","Konkursåpning","Akershus","Under"
"3151","AUTO SKADE MINNESUND AS","929658698","2024-02-12","Konkursåpning","Akershus","Etter"
"3152","AUTOEXPERTEN LØRENSKOG AS","916983697","2023-03-28","Konkursåpning","Akershus","Under"
"3153","AUTOLOAD AS","911754355","2023-04-25","Konkursåpning","Akershus","Under"
"3154","AUTOSKADE BÆRUM AS","987778318","2023-04-26","Konkursåpning","Akershus","Under"
"3155","AVANT TEKSTILTRYKK AS","919156708","2022-05-12","Konkursåpning","Akershus","Under"
"3156","AVANT TRYKK AS","920593429","2020-10-12","Konkursåpning","Akershus","Under"
"3157","AVB RENHOLD AS","991915842","2023-09-20","Konkursåpning","Akershus","Etter"
"3158","AVENSI AS","927075091","2024-02-07","Konkursåpning","Akershus","Etter"
"3159","AVINORDIC AS","822106072","2022-07-11","Konkursåpning","Akershus","Under"
"3160","AVLE PROSJEKT AS","916676174","2021-05-21","Konkursåpning","Akershus","Under"
"3161","AZUL AS","829910942","2023-11-16","Konkursåpning","Akershus","Etter"
"3162","BAA ENTREPRENØR AS","925428582","2023-04-17","Konkursåpning","Akershus","Under"
"3163","BABYSHOP AS","884012392","2023-03-31","Konkursåpning","Akershus","Under"
"3164","BACKLOAD AS","997124847","2023-03-31","Konkursåpning","Akershus","Under"
"3165","BACKSTAGE MUSIKK AS","993842494","2023-03-17","Konkursåpning","Akershus","Under"
"3166","BADEROMS ELITEN AS","919629630","2021-09-20","Konkursåpning","Akershus","Under"
"3167","BAF2 AS","998284643","2018-11-12","Konkursåpning","Akershus","Før"
"3168","BAG IN AS","919583673","2023-07-14","Konkursåpning","Akershus","Etter"
"3169","BALKONGSENTERET AS","815247922","2023-12-08","Konkursåpning","Akershus","Etter"
"3170","BALTO NORDIC AS","927814579","2023-05-15","Konkursåpning","Akershus","Etter"
"3171","BANDLIEN AS","912536254","2021-12-29","Konkursåpning","Akershus","Under"
"3172","BAOS AS","913059425","2020-06-29","Konkursåpning","Akershus","Under"
"3173","BARE EIENDOMSUTVIKLING AS","926447238","2024-02-28","Konkursåpning","Akershus","Etter"
"3174","BARNEHAGEPORTEN AS","989164902","2022-10-24","Konkursåpning","Akershus","Under"
"3175","BARY AS","999119484","2020-05-25","Konkursåpning","Akershus","Under"
"3176","BASALT ENTREPRENØR AS","924708816","2023-05-22","Konkursåpning","Akershus","Etter"
"3177","BAYAN AS","922969000","2022-08-11","Konkursåpning","Akershus","Under"
"3178","BE DRIFT AS","923847472","2020-11-30","Konkursåpning","Akershus","Under"
"3179","BEACHRUS AS","919116072","2021-11-23","Konkursåpning","Akershus","Under"
"3180","BEAUTIFUL AS","930781584","2024-01-11","Konkursåpning","Akershus","Etter"
"3181","BEAUTY PARADISE FRISØR AS","917637865","2024-02-26","Konkursåpning","Akershus","Etter"
"3182","BEDRE EMBALLASJE AS","928025594","2023-03-28","Konkursåpning","Akershus","Under"
"3183","BEE BEE HOLDING AS","999241875","2022-08-29","Konkursåpning","Akershus","Under"
"3184","BEER AND ME AS","930060933","2024-01-15","Konkursåpning","Akershus","Etter"
"3185","BEKKEBLOMST AS","998882087","2021-09-15","Konkursåpning","Akershus","Under"
"3186","BELLAS BEAUTY LOUNGE AS","923819770","2021-08-31","Konkursåpning","Akershus","Under"
"3187","BELLAS EMNE AS","913155416","2023-06-26","Konkursåpning","Akershus","Etter"
"3188","BELTEK AS","922257132","2021-02-15","Konkursåpning","Akershus","Under"
"3189","BELVAR LIFE OSLO AS","912523896","2020-07-23","Konkursåpning","Akershus","Under"
"3190","BENIHANA SUSHI AS","915554458","2022-10-03","Konkursåpning","Akershus","Under"
"3191","BENSINSTASJON SERVICE AS","988020648","2022-10-18","Konkursåpning","Akershus","Under"
"3192","BERG OG BLÅNE AS","918478914","2022-02-15","Konkursåpning","Akershus","Under"
"3193","BERGE REKRUTTERING AS","919680563","2022-11-02","Konkursåpning","Akershus","Under"
"3194","BERNER & GOLDWATER AS","927248565","2022-08-24","Konkursåpning","Akershus","Under"
"3195","BESLAGSPESIALISTEN AS","957523196","2022-10-03","Konkursåpning","Akershus","Under"
"3196","BEST DRIFT AS","921551908","2024-03-21","Konkursåpning","Akershus","Etter"
"3197","BESTSHOP AS","976695933","2022-04-11","Konkursåpning","Akershus","Under"
"3198","BET OG GRAV AS","927482371","2023-11-10","Konkursåpning","Akershus","Etter"
"3199","BETISOR AS","925198870","2022-11-15","Konkursåpning","Akershus","Under"
"3200","BETONGMASTER AS","925410209","2022-10-27","Konkursåpning","Akershus","Under"
"3201","BETTRE AS","998823943","2022-03-03","Konkursåpning","Akershus","Under"
"3202","BEYOND AS","925756164","2023-09-21","Konkursåpning","Akershus","Etter"
"3203","BFL CONSTRUCTION AS","911634880","2022-07-22","Konkursåpning","Akershus","Under"
"3204","BIERNACKI AS","925782742","2024-01-09","Konkursåpning","Akershus","Etter"
"3205","BIL OG TRANSPORT SERVICE AS","929222237","2023-10-16","Konkursåpning","Akershus","Etter"
"3206","BILAGENTEN AS","918602887","2021-03-04","Konkursåpning","Akershus","Under"
"3207","BILLAKKERERN AS","920283098","2023-01-12","Konkursåpning","Akershus","Under"
"3208","BILLINGSTAD HUD OG HELSEKLINIKK AS","922723060","2022-03-17","Konkursåpning","Akershus","Under"
"3209","BILPLEIE AS","997882075","2021-04-08","Konkursåpning","Akershus","Under"
"3210","BILSKADE AS","919492678","2020-09-04","Konkursåpning","Akershus","Under"
"3211","BIONORDE AS","814020452","2023-09-04","Konkursåpning","Akershus","Etter"
"3212","BIRI TRANSPORT OG LAGER AS","922015716","2022-02-15","Konkursåpning","Akershus","Under"
"3213","BIRK FRAKT AS","922547955","2021-03-18","Konkursåpning","Akershus","Under"
"3214","BIRK SPORT AS","965076514","2020-01-08","Konkursåpning","Akershus","Før"
"3215","BIT RIG FIX AS","921208588","2023-02-16","Konkursåpning","Akershus","Under"
"3216","BJERKEVÆRING INVEST AS","818050402","2023-06-13","Konkursåpning","Akershus","Etter"
"3217","BJØRBÆK ORTOPEDISK KIRURGI AS","923316671","2021-06-16","Konkursåpning","Akershus","Under"
"3218","BJØRGS BUDBIL OG TRANSPORT AS","994514288","2019-04-04","Konkursåpning","Akershus","Før"
"3219","BJØRKELANGEN MULTI SHOP AS","811967122","2023-10-12","Konkursåpning","Akershus","Etter"
"3220","BKS CONSULTING AS","920425852","2023-03-20","Konkursåpning","Akershus","Under"
"3221","BL BYGG SERVICE AS","921218001","2024-03-05","Konkursåpning","Akershus","Etter"
"3222","BLATT GRUPPEN AS","980247074","2024-02-13","Konkursåpning","Akershus","Etter"
"3223","BLUE PLANET COMMUNICATION AS","989974823","2022-03-31","Konkursåpning","Akershus","Under"
"3224","BO INVEST AS","919973390","2020-06-30","Konkursåpning","Akershus","Under"
"3225","BOBOEN AS","919115122","2020-11-12","Konkursåpning","Akershus","Under"
"3226","BODI EIENDOM AS","996012670","2023-10-30","Konkursåpning","Akershus","Etter"
